sector,funding_required_eur_k
AI,315.5
AI,482.4
AI,267.2
AI,568.7
AI,327.3
AI,418.3
AI,362.5
AI,367.4
AI,229.5
AI,291.2
AI,442.0
AI,300.7
AI,339.3
AI,222.6
AI,286.5
AI,434.0
AI,237.8
AI,392.1
AI,342.6
AI,309.0
AI,305.6
AI,289.9
AI,296.4
AI,413.5
AI,294.2
AI,515.0
AI,353.2
AI,283.8
AI,418.0
AI,383.1
AI,216.7
AI,253.1
AI,318.4
AI,220.6
AI,552.7
AI,402.5
AI,326.7
AI,300.8
AI,282.1
AI,200.6
AI,212.5
AI,527.2
AI,485.7
AI,283.8
AI,411.3
AI,372.0
AI,383.1
AI,229.5
AI,208.6
AI,440.5
AI,199.8
AI,315.8
AI,299.0
AI,292.1
AI,354.6
AI,276.7
AI,361.8
AI,339.5
AI,553.9
AI,231.8
AI,330.2
AI,365.1
AI,307.4
AI,234.6
AI,448.8
AI,356.6
AI,238.8
AI,365.7
AI,501.5
AI,324.8
AI,327.6
AI,485.0
AI,257.1
AI,504.8
AI,418.0
AI,260.1
AI,277.3
AI,287.4
AI,207.2
AI,349.8
AI,263.1
AI,353.0
AI,237.3
AI,412.8
AI,394.1
AI,274.7
AI,358.6
AI,334.6
AI,474.8
AI,253.2
AI,315.5
AI,279.2
AI,331.4
AI,374.5
AI,278.5
AI,299.2
AI,417.3
AI,460.2
AI,370.8
AI,316.6
AI,309.2
AI,375.9
AI,347.0
AI,217.0
AI,378.2
AI,264.3
AI,230.0
AI,216.0
AI,310.5
AI,254.2
AI,183.2
AI,299.7
AI,289.9
AI,315.7
AI,280.1
AI,517.8
AI,373.0
AI,289.3
AI,322.6
AI,466.8
AI,416.3
AI,231.2
AI,256.9
AI,269.6
AI,293.6
AI,282.4
AI,330.5
AI,393.9
AI,410.7
AI,302.0
AI,217.8
AI,252.7
AI,287.8
AI,240.1
AI,435.9
AI,244.0
AI,382.4
AI,215.2
AI,386.3
AI,316.5
AI,478.4
AI,247.0
AI,284.6
AI,298.8
AI,315.5
AI,300.6
AI,302.0
AI,300.8
AI,195.3
AI,420.1
AI,670.2
AI,353.1
AI,246.7
AI,253.1
AI,382.0
AI,360.9
AI,305.3
AI,395.7
AI,195.6
AI,395.7
AI,347.8
AI,255.5
AI,229.0
AI,337.8
AI,465.9
AI,309.6
AI,264.8
AI,343.8
AI,516.7
AI,365.1
AI,375.1
AI,444.9
AI,368.8
AI,269.6
AI,211.9
AI,260.3
AI,248.7
AI,386.5
AI,400.1
AI,342.5
AI,238.7
AI,512.3
AI,295.4
AI,381.1
AI,331.8
AI,345.3
AI,377.8
AI,275.4
AI,454.2
AI,220.8
AI,252.8
AI,452.8
AI,379.8
AI,618.5
AI,333.4
AI,501.4
AI,206.0
AI,230.2
AI,410.0
AI,212.1
AI,312.0
AI,438.8
AI,371.5
AI,328.7
AI,292.9
AI,344.7
AI,378.6
AI,277.8
AI,359.7
AI,429.2
AI,310.0
AI,333.4
AI,369.9
AI,376.2
AI,408.2
AI,254.3
AI,287.2
AI,289.8
AI,261.5
AI,209.1
AI,145.3
AI,441.9
AI,222.2
AI,484.9
AI,394.3
AI,296.1
AI,382.4
AI,364.5
AI,248.8
AI,326.5
AI,256.5
AI,386.0
AI,274.1
AI,319.9
AI,316.5
AI,337.9
AI,496.6
AI,308.6
AI,444.4
AI,369.5
AI,467.2
AI,301.2
AI,390.1
AI,322.9
AI,155.2
AI,249.6
AI,379.1
AI,372.9
AI,237.1
AI,346.3
AI,371.7
AI,324.9
AI,393.3
AI,380.1
AI,324.9
AI,288.5
AI,425.3
AI,368.0
AI,232.0
AI,346.4
AI,245.8
AI,257.5
AI,278.5
AI,331.4
AI,359.9
AI,295.9
AI,299.2
AI,289.0
AI,425.9
AI,160.6
AI,303.4
AI,482.3
AI,373.0
AI,449.9
AI,197.1
AI,240.3
AI,372.7
AI,482.9
AI,246.4
AI,297.5
AI,362.4
AI,227.9
AI,373.4
AI,167.9
AI,370.7
AI,255.6
AI,293.1
AI,385.8
AI,366.5
AI,327.1
AI,417.6
AI,214.3
AI,344.9
AI,269.0
AI,412.3
AI,389.2
AI,392.7
AI,494.5
AI,434.3
AI,315.1
AI,327.6
AI,380.9
AI,339.1
AI,390.9
AI,187.7
AI,524.5
AI,332.8
AI,218.5
AI,260.8
AI,192.5
AI,249.6
AI,316.3
AI,478.6
AI,363.2
AI,347.4
AI,246.8
AI,266.7
AI,271.9
AI,274.7
AI,300.2
AI,305.9
AI,301.1
AI,277.1
AI,339.0
AI,303.0
AI,219.9
AI,330.6
AI,318.3
AI,220.8
AI,282.7
AI,380.5
AI,246.7
AI,240.3
AI,302.2
AI,383.0
AI,515.3
AI,386.4
AI,429.9
AI,357.4
AI,276.2
AI,385.7
AI,320.8
AI,360.1
AI,258.7
AI,368.3
AI,318.0
AI,347.3
AI,320.9
AI,305.8
AI,370.0
AI,296.1
AI,220.3
AI,205.2
AI,343.2
AI,293.1
AI,212.7
AI,336.6
AI,320.1
AI,289.3
AI,348.6
AI,455.3
AI,451.9
AI,339.7
AI,320.9
AI,340.9
AI,354.1
AI,306.5
AI,342.4
AI,221.1
AI,334.5
AI,369.2
AI,290.0
AI,320.0
AI,248.2
AI,239.8
AI,345.5
AI,273.1
AI,210.2
AI,248.2
AI,257.4
AI,397.8
AI,342.8
AI,263.6
AI,283.0
AI,455.0
AI,414.2
AI,247.8
AI,438.4
AI,321.2
AI,400.3
AI,314.6
AI,440.8
AI,245.3
AI,307.5
AI,444.2
AI,180.2
AI,324.0
AI,297.0
AI,388.9
AI,428.3
AI,393.4
AI,348.1
AI,331.1
AI,300.8
AI,345.4
AI,472.1
AI,266.3
AI,296.4
AI,321.6
AI,420.9
AI,346.6
AI,419.1
AI,424.4
AI,380.0
AI,251.2
AI,496.5
AI,466.5
AI,333.0
AI,232.0
AI,221.9
AI,349.3
AI,275.0
AI,213.4
AI,220.8
AI,291.4
AI,344.1
AI,465.8
AI,369.9
AI,297.9
AI,360.4
AI,352.4
AI,394.3
AI,324.5
AI,424.7
AI,402.8
AI,334.6
AI,318.1
AI,412.5
AI,274.2
AI,224.9
AI,224.6
AI,268.6
AI,386.5
AI,294.9
AI,344.9
AI,289.6
AI,290.2
AI,253.6
AI,320.3
AI,313.7
AI,363.4
AI,352.2
AI,312.0
AI,224.9
AI,428.3
AI,320.9
AI,334.3
AI,489.0
AI,411.3
AI,366.4
AI,327.6
AI,326.8
AI,348.0
AI,362.8
AI,502.8
AI,608.2
AI,352.4
AI,191.3
AI,258.3
AI,515.5
AI,392.3
AI,364.6
AI,314.4
AI,243.5
AI,498.5
AI,266.8
AI,393.3
AI,236.8
AI,310.6
AI,420.1
AI,307.9
AI,298.9
AI,328.6
AI,234.7
AI,223.9
AI,391.8
AI,294.9
AI,391.1
AI,433.5
AI,442.3
AI,218.5
AI,275.3
AI,374.9
AI,376.3
AI,575.1
AI,261.2
AI,438.9
AI,359.7
AI,217.5
AI,285.8
AI,350.0
AI,214.0
AI,195.1
AI,211.0
AI,349.7
AI,290.3
AI,280.7
AI,283.1
AI,229.6
AI,292.4
AI,207.9
AI,441.0
AI,500.4
AI,183.2
AI,291.5
AI,296.3
AI,313.8
AI,421.0
AI,291.7
AI,320.6
AI,690.2
AI,318.8
AI,509.7
AI,371.6
AI,285.4
AI,273.7
AI,327.2
AI,247.3
AI,264.1
AI,294.9
AI,352.7
AI,517.4
AI,290.3
AI,367.8
AI,218.2
AI,427.2
AI,213.1
AI,400.2
AI,321.2
AI,318.0
AI,304.0
AI,236.7
AI,239.9
AI,404.0
AI,328.7
AI,303.5
AI,366.2
AI,336.2
AI,268.8
AI,606.4
AI,394.4
AI,338.3
AI,288.3
AI,415.9
AI,269.2
AI,263.6
AI,500.5
AI,330.3
AI,270.8
AI,328.2
AI,405.4
AI,382.8
AI,418.1
AI,239.8
AI,415.5
AI,313.4
AI,335.1
AI,443.5
AI,390.7
AI,357.8
AI,199.6
AI,324.0
AI,269.4
AI,391.5
AI,419.9
AI,303.9
AI,277.4
AI,483.6
AI,281.9
AI,243.1
AI,266.2
AI,285.3
AI,264.3
AI,404.9
AI,189.2
AI,262.9
AI,323.9
AI,345.4
AI,500.3
AI,482.3
AI,219.7
AI,203.4
AI,329.8
AI,277.0
AI,243.3
AI,329.1
AI,347.2
AI,265.7
AI,280.4
AI,270.9
AI,295.7
AI,375.3
AI,250.3
AI,279.2
AI,296.6
AI,327.2
AI,351.2
AI,546.1
AI,378.1
AI,380.4
AI,306.6
AI,256.5
AI,287.2
AI,274.4
AI,361.5
AI,216.9
AI,380.1
AI,318.3
AI,393.7
AI,273.5
AI,261.6
AI,296.1
AI,294.3
AI,400.9
AI,400.0
AI,527.7
AI,289.6
AI,141.9
AI,295.9
AI,347.2
AI,391.8
AI,353.6
AI,289.5
AI,503.1
AI,253.1
AI,306.0
AI,250.2
AI,329.4
AI,487.6
AI,316.4
AI,316.9
AI,214.5
AI,305.1
AI,437.0
AI,307.9
AI,302.7
AI,432.1
AI,303.0
AI,452.7
AI,237.7
AI,388.3
AI,494.6
AI,421.7
AI,205.5
AI,279.4
AI,308.5
AI,421.9
AI,234.9
AI,254.0
AI,219.4
AI,266.6
AI,239.7
AI,488.7
AI,278.8
AI,389.5
AI,329.2
AI,328.1
AI,282.7
AI,397.3
AI,340.6
AI,335.8
AI,282.6
AI,294.4
AI,379.7
AI,347.2
AI,338.0
AI,271.4
AI,532.9
AI,290.7
AI,325.3
AI,312.8
AI,534.3
AI,304.8
AI,297.9
AI,337.6
AI,275.6
AI,337.0
AI,593.0
AI,353.2
AI,350.0
AI,273.9
AI,502.5
AI,532.2
AI,405.6
AI,385.9
AI,309.1
AI,361.4
AI,266.0
AI,247.3
AI,226.0
AI,363.2
AI,232.2
AI,289.3
AI,322.8
AI,420.3
AI,283.6
AI,432.9
AI,414.5
AI,250.7
AI,434.0
AI,305.3
AI,289.3
AI,305.6
AI,327.5
AI,295.4
AI,265.7
AI,271.6
AI,339.3
AI,314.9
AI,373.9
AI,332.1
AI,334.1
AI,380.1
AI,467.3
AI,472.0
AI,458.2
AI,407.4
AI,552.0
AI,365.7
AI,355.5
AI,574.3
AI,165.8
AI,310.7
AI,448.3
AI,418.8
AI,622.4
AI,336.7
AI,294.3
AI,301.6
AI,354.9
AI,491.6
AI,493.1
AI,323.2
AI,349.1
AI,281.3
AI,288.7
AI,425.7
AI,489.2
AI,275.3
AI,348.3
AI,308.4
AI,406.8
AI,297.4
AI,202.5
AI,421.2
AI,303.8
AI,311.8
AI,365.5
AI,358.0
AI,367.3
AI,218.1
AI,376.7
AI,203.4
AI,397.3
AI,433.5
AI,232.8
AI,355.8
AI,426.9
AI,292.9
AI,387.9
AI,163.3
AI,431.3
AI,330.2
AI,307.3
AI,419.2
AI,505.0
AI,370.1
AI,490.0
AI,222.3
AI,387.1
AI,317.1
AI,269.1
AI,202.4
AI,381.9
AI,407.9
AI,458.4
AI,439.8
AI,270.2
AI,452.6
AI,464.7
AI,307.1
AI,330.1
AI,259.5
AI,474.6
AI,224.6
AI,374.6
AI,282.3
AI,248.5
AI,205.1
AI,310.6
AI,238.9
AI,332.4
AI,510.1
AI,344.5
AI,540.0
AI,256.4
AI,237.9
AI,253.5
AI,322.5
AI,647.4
AI,216.3
AI,382.7
AI,275.1
AI,309.9
AI,239.3
AI,408.3
AI,324.2
AI,430.1
AI,342.4
AI,202.2
AI,431.1
AI,198.1
AI,205.4
AI,260.6
AI,261.5
AI,464.6
AI,314.0
AI,447.7
AI,284.4
AI,354.8
AI,369.0
AI,390.0
AI,291.8
AI,298.2
AI,304.2
AI,216.8
AI,320.9
AI,297.8
AI,378.9
AI,335.3
AI,457.8
AI,333.5
AI,284.8
AI,332.5
AI,392.8
AI,210.4
AI,274.1
AI,275.5
AI,363.2
AI,373.9
AI,336.1
AI,176.4
AI,216.9
AI,308.7
AI,289.1
AI,328.2
AI,291.5
AI,480.7
AI,184.7
AI,353.5
AI,403.1
AI,390.6
AI,399.0
AI,413.7
AI,281.8
AI,248.9
FinTech,137.6
FinTech,202.1
FinTech,183.7
FinTech,287.0
FinTech,205.6
FinTech,173.3
FinTech,167.1
FinTech,347.1
FinTech,218.6
FinTech,183.6
FinTech,226.1
FinTech,339.9
FinTech,200.9
FinTech,257.3
FinTech,288.6
FinTech,142.2
FinTech,189.7
FinTech,280.4
FinTech,187.1
FinTech,241.7
FinTech,184.5
FinTech,198.3
FinTech,192.8
FinTech,254.3
FinTech,230.1
FinTech,224.7
FinTech,391.1
FinTech,327.8
FinTech,139.3
FinTech,198.4
FinTech,383.9
FinTech,192.5
FinTech,355.1
FinTech,199.2
FinTech,208.2
FinTech,268.0
FinTech,215.2
FinTech,246.2
FinTech,315.6
FinTech,261.6
FinTech,227.0
FinTech,322.8
FinTech,268.8
FinTech,185.6
FinTech,346.4
FinTech,254.7
FinTech,209.2
FinTech,138.0
FinTech,160.0
FinTech,324.8
FinTech,327.8
FinTech,224.0
FinTech,146.2
FinTech,171.1
FinTech,151.2
FinTech,150.0
FinTech,350.2
FinTech,352.8
FinTech,169.8
FinTech,219.3
FinTech,163.5
FinTech,218.9
FinTech,320.3
FinTech,281.6
FinTech,264.6
FinTech,210.1
FinTech,293.7
FinTech,254.9
FinTech,241.1
FinTech,213.9
FinTech,236.4
FinTech,234.8
FinTech,194.0
FinTech,183.8
FinTech,174.7
FinTech,177.3
FinTech,210.4
FinTech,202.6
FinTech,190.5
FinTech,187.3
FinTech,235.0
FinTech,301.6
FinTech,219.1
FinTech,215.9
FinTech,177.2
FinTech,208.7
FinTech,288.9
FinTech,278.9
FinTech,274.5
FinTech,272.5
FinTech,242.9
FinTech,240.9
FinTech,232.4
FinTech,199.6
FinTech,224.0
FinTech,230.9
FinTech,254.1
FinTech,224.8
FinTech,356.5
FinTech,166.3
FinTech,261.3
FinTech,217.6
FinTech,219.8
FinTech,182.2
FinTech,277.7
FinTech,255.3
FinTech,266.1
FinTech,228.4
FinTech,203.9
FinTech,216.4
FinTech,242.7
FinTech,138.5
FinTech,268.5
FinTech,383.9
FinTech,245.4
FinTech,205.9
FinTech,211.7
FinTech,258.5
FinTech,207.0
FinTech,268.3
FinTech,211.1
FinTech,325.9
FinTech,323.8
FinTech,203.6
FinTech,215.6
FinTech,218.6
FinTech,219.2
FinTech,176.7
FinTech,171.1
FinTech,292.9
FinTech,282.3
FinTech,281.2
FinTech,216.2
FinTech,339.5
FinTech,218.6
FinTech,267.9
FinTech,159.6
FinTech,208.4
FinTech,212.0
FinTech,216.4
FinTech,162.0
FinTech,258.3
FinTech,278.3
FinTech,185.1
FinTech,168.7
FinTech,184.1
FinTech,246.2
FinTech,191.5
FinTech,213.0
FinTech,171.6
FinTech,346.4
FinTech,223.4
FinTech,286.2
FinTech,246.1
FinTech,217.6
FinTech,215.0
FinTech,185.9
FinTech,198.1
FinTech,174.2
FinTech,169.9
FinTech,355.0
FinTech,234.3
FinTech,307.8
FinTech,183.0
FinTech,164.7
FinTech,175.5
FinTech,199.4
FinTech,221.5
FinTech,212.2
FinTech,183.9
FinTech,224.2
FinTech,228.7
FinTech,258.2
FinTech,308.1
FinTech,202.1
FinTech,290.6
FinTech,223.1
FinTech,154.6
FinTech,331.1
FinTech,370.5
FinTech,253.3
FinTech,224.3
FinTech,206.4
FinTech,197.5
FinTech,290.2
FinTech,218.8
FinTech,322.9
FinTech,221.5
FinTech,199.8
FinTech,191.3
FinTech,185.2
FinTech,247.3
FinTech,163.1
FinTech,182.0
FinTech,297.9
FinTech,176.4
FinTech,267.9
FinTech,136.7
FinTech,306.7
FinTech,164.0
FinTech,179.6
FinTech,256.9
FinTech,233.8
FinTech,269.9
FinTech,163.7
FinTech,205.7
FinTech,190.6
FinTech,170.2
FinTech,252.0
FinTech,272.9
FinTech,203.3
FinTech,311.8
FinTech,183.4
FinTech,310.1
FinTech,250.0
FinTech,165.8
FinTech,346.5
FinTech,198.3
FinTech,289.9
FinTech,227.2
FinTech,239.5
FinTech,270.3
FinTech,266.9
FinTech,203.1
FinTech,248.3
FinTech,244.0
FinTech,230.8
FinTech,209.7
FinTech,230.7
FinTech,345.4
FinTech,205.3
FinTech,290.0
FinTech,190.5
FinTech,179.4
FinTech,466.8
FinTech,248.8
FinTech,250.3
FinTech,251.9
FinTech,303.7
FinTech,241.3
FinTech,265.1
FinTech,172.2
FinTech,275.5
FinTech,208.1
FinTech,256.4
FinTech,148.1
FinTech,254.0
FinTech,131.2
FinTech,206.2
FinTech,148.4
FinTech,254.1
FinTech,223.2
FinTech,184.0
FinTech,305.6
FinTech,178.8
FinTech,109.4
FinTech,247.2
FinTech,146.3
FinTech,180.1
FinTech,195.0
FinTech,158.3
FinTech,196.1
FinTech,159.0
FinTech,228.1
FinTech,165.6
FinTech,221.2
FinTech,287.0
FinTech,263.0
FinTech,215.6
FinTech,175.0
FinTech,227.9
FinTech,187.2
FinTech,230.1
FinTech,148.1
FinTech,264.5
FinTech,221.4
FinTech,365.1
FinTech,296.7
FinTech,250.3
FinTech,213.5
FinTech,185.8
FinTech,272.9
FinTech,208.4
FinTech,287.4
FinTech,240.9
FinTech,241.3
FinTech,251.9
FinTech,177.8
FinTech,173.7
FinTech,172.3
FinTech,279.5
FinTech,176.7
FinTech,181.9
FinTech,248.6
FinTech,207.3
FinTech,201.3
FinTech,197.3
FinTech,128.7
FinTech,175.9
FinTech,288.3
FinTech,194.1
FinTech,141.9
FinTech,174.2
FinTech,238.7
FinTech,237.6
FinTech,205.3
FinTech,187.5
FinTech,159.1
FinTech,239.1
FinTech,266.4
FinTech,295.5
FinTech,170.2
FinTech,300.8
FinTech,216.9
FinTech,221.0
FinTech,269.8
FinTech,194.0
FinTech,133.6
FinTech,258.4
FinTech,238.0
FinTech,202.2
FinTech,253.5
FinTech,265.7
FinTech,155.2
FinTech,220.8
FinTech,130.1
FinTech,213.5
FinTech,201.6
FinTech,246.0
FinTech,171.6
FinTech,199.4
FinTech,104.9
FinTech,249.8
FinTech,215.3
FinTech,224.1
FinTech,155.8
FinTech,240.8
FinTech,321.3
FinTech,210.5
FinTech,255.1
FinTech,179.8
FinTech,215.8
FinTech,154.5
FinTech,263.4
FinTech,227.9
FinTech,166.0
FinTech,182.7
FinTech,222.8
FinTech,271.7
FinTech,308.8
FinTech,213.0
FinTech,160.5
FinTech,232.1
FinTech,331.2
FinTech,151.3
FinTech,176.4
FinTech,252.8
FinTech,227.6
FinTech,193.8
FinTech,231.1
FinTech,275.1
FinTech,214.8
FinTech,210.5
FinTech,251.6
FinTech,206.4
FinTech,285.7
FinTech,350.2
FinTech,178.9
FinTech,164.8
FinTech,239.3
FinTech,163.5
FinTech,162.8
FinTech,137.1
FinTech,201.2
FinTech,218.0
FinTech,195.0
FinTech,302.5
FinTech,297.3
FinTech,342.4
FinTech,222.1
FinTech,288.5
FinTech,235.9
FinTech,230.5
FinTech,197.3
FinTech,130.5
FinTech,254.4
FinTech,286.5
FinTech,154.7
FinTech,219.2
FinTech,276.0
FinTech,202.3
FinTech,289.1
FinTech,212.7
FinTech,194.7
FinTech,292.9
FinTech,177.2
FinTech,186.0
FinTech,178.8
FinTech,168.9
FinTech,227.6
FinTech,195.2
FinTech,245.8
FinTech,147.4
FinTech,169.7
FinTech,222.3
FinTech,308.1
FinTech,239.7
FinTech,191.8
FinTech,156.0
FinTech,189.3
FinTech,217.6
FinTech,127.7
FinTech,166.2
FinTech,185.4
FinTech,207.1
FinTech,217.0
FinTech,190.9
FinTech,246.8
FinTech,226.1
FinTech,201.8
FinTech,254.8
FinTech,250.0
FinTech,157.3
FinTech,218.1
FinTech,269.6
FinTech,280.2
FinTech,239.3
FinTech,208.2
FinTech,242.1
FinTech,264.6
FinTech,225.6
FinTech,231.6
FinTech,207.4
FinTech,161.5
FinTech,211.1
FinTech,188.0
FinTech,188.2
FinTech,305.5
FinTech,273.4
FinTech,148.8
FinTech,171.2
FinTech,202.1
FinTech,189.6
FinTech,236.3
FinTech,165.0
FinTech,273.9
FinTech,217.5
FinTech,203.1
FinTech,219.0
FinTech,199.6
FinTech,137.7
FinTech,220.3
FinTech,204.1
FinTech,176.4
FinTech,282.8
FinTech,256.3
FinTech,385.0
FinTech,266.2
FinTech,189.5
FinTech,178.4
FinTech,196.1
FinTech,188.5
FinTech,225.3
FinTech,154.2
FinTech,255.0
FinTech,224.4
FinTech,248.3
FinTech,168.9
FinTech,232.5
FinTech,296.2
FinTech,180.2
FinTech,179.1
FinTech,258.8
FinTech,175.8
FinTech,208.2
FinTech,308.5
FinTech,179.7
FinTech,313.4
FinTech,203.4
FinTech,169.8
FinTech,252.4
FinTech,225.2
FinTech,220.4
FinTech,184.1
FinTech,224.8
FinTech,136.5
FinTech,231.0
FinTech,296.1
FinTech,146.4
FinTech,200.1
FinTech,179.7
FinTech,155.2
FinTech,137.0
FinTech,167.4
FinTech,207.8
FinTech,286.2
FinTech,154.8
FinTech,235.1
FinTech,231.1
FinTech,322.7
FinTech,250.5
FinTech,253.9
FinTech,258.0
FinTech,177.6
FinTech,192.6
FinTech,284.0
FinTech,137.1
FinTech,187.8
FinTech,161.8
FinTech,231.9
FinTech,199.4
FinTech,253.7
FinTech,214.3
FinTech,154.0
FinTech,155.6
FinTech,219.4
FinTech,184.0
FinTech,194.4
FinTech,272.6
FinTech,261.6
FinTech,332.2
FinTech,204.3
FinTech,189.6
FinTech,241.9
FinTech,193.1
FinTech,194.6
FinTech,209.7
FinTech,321.3
FinTech,258.3
FinTech,264.6
FinTech,318.0
FinTech,270.4
FinTech,169.4
FinTech,269.4
FinTech,277.4
FinTech,255.2
FinTech,210.0
FinTech,249.1
FinTech,218.7
FinTech,175.4
FinTech,185.8
FinTech,258.3
FinTech,178.4
FinTech,182.3
FinTech,261.3
FinTech,226.6
FinTech,250.9
FinTech,165.6
FinTech,249.3
FinTech,188.8
FinTech,173.9
FinTech,195.6
FinTech,300.5
FinTech,202.0
FinTech,364.5
FinTech,136.7
FinTech,153.9
FinTech,297.9
FinTech,315.6
FinTech,180.1
FinTech,223.2
FinTech,258.8
FinTech,208.4
FinTech,227.4
FinTech,220.2
FinTech,156.3
FinTech,203.0
FinTech,220.3
FinTech,225.0
FinTech,147.6
FinTech,261.3
FinTech,226.3
FinTech,172.3
FinTech,332.3
FinTech,202.9
FinTech,205.9
FinTech,254.6
FinTech,338.9
FinTech,257.0
FinTech,265.7
FinTech,174.5
FinTech,224.1
FinTech,194.4
FinTech,258.3
FinTech,263.9
FinTech,319.9
FinTech,133.7
FinTech,190.0
FinTech,296.3
FinTech,159.2
FinTech,264.4
FinTech,285.2
FinTech,218.3
FinTech,158.4
FinTech,213.6
FinTech,307.3
FinTech,313.0
FinTech,230.5
FinTech,175.5
FinTech,327.7
FinTech,265.4
FinTech,178.1
FinTech,237.7
FinTech,235.2
FinTech,189.8
FinTech,238.0
FinTech,283.3
FinTech,205.2
FinTech,290.1
FinTech,146.7
FinTech,365.9
FinTech,222.6
FinTech,281.2
FinTech,231.0
FinTech,181.8
FinTech,217.9
FinTech,141.6
FinTech,257.4
FinTech,229.7
FinTech,210.2
FinTech,261.2
FinTech,221.6
FinTech,252.6
FinTech,274.1
FinTech,193.6
FinTech,181.3
FinTech,147.8
FinTech,226.0
FinTech,243.8
FinTech,162.0
FinTech,304.6
FinTech,181.8
FinTech,135.4
FinTech,309.8
FinTech,139.6
FinTech,274.2
FinTech,259.3
FinTech,236.5
FinTech,194.8
FinTech,246.6
FinTech,279.6
FinTech,175.1
FinTech,275.0
FinTech,272.1
FinTech,235.0
FinTech,194.1
FinTech,272.4
FinTech,246.9
FinTech,173.9
FinTech,201.9
FinTech,265.2
FinTech,225.6
FinTech,282.0
FinTech,203.1
FinTech,174.6
FinTech,363.9
FinTech,149.3
FinTech,195.8
FinTech,234.3
FinTech,275.6
FinTech,254.9
FinTech,373.8
FinTech,213.8
FinTech,179.7
FinTech,208.9
FinTech,204.1
FinTech,216.3
FinTech,175.3
FinTech,263.1
FinTech,239.3
FinTech,164.3
FinTech,274.5
FinTech,182.3
FinTech,167.4
FinTech,224.2
FinTech,146.6
FinTech,251.6
FinTech,114.4
FinTech,173.4
FinTech,315.6
FinTech,187.6
FinTech,195.3
FinTech,294.5
FinTech,183.1
FinTech,261.9
FinTech,287.8
FinTech,245.3
FinTech,157.6
FinTech,191.2
FinTech,410.1
FinTech,196.3
FinTech,436.6
FinTech,325.5
FinTech,247.6
FinTech,235.2
FinTech,197.4
FinTech,215.2
FinTech,187.5
FinTech,216.5
FinTech,160.6
FinTech,158.6
FinTech,296.3
FinTech,151.6
FinTech,269.4
FinTech,142.1
FinTech,253.9
FinTech,209.5
FinTech,297.7
FinTech,203.5
FinTech,138.4
FinTech,210.4
FinTech,227.9
FinTech,213.1
FinTech,250.8
FinTech,193.0
FinTech,164.3
FinTech,174.6
FinTech,195.1
FinTech,194.7
FinTech,382.1
FinTech,293.2
FinTech,257.3
FinTech,243.4
FinTech,235.4
FinTech,235.7
FinTech,228.1
FinTech,221.7
FinTech,135.8
FinTech,201.8
FinTech,207.9
FinTech,184.9
FinTech,193.3
FinTech,235.4
FinTech,262.1
FinTech,235.3
FinTech,260.6
FinTech,261.7
FinTech,205.1
FinTech,247.9
FinTech,147.0
FinTech,201.1
FinTech,195.7
FinTech,312.5
FinTech,237.4
FinTech,161.6
FinTech,251.9
FinTech,270.8
FinTech,215.2
FinTech,257.5
FinTech,123.7
FinTech,118.1
FinTech,167.5
FinTech,227.4
FinTech,312.5
FinTech,169.6
FinTech,180.5
FinTech,224.2
FinTech,196.2
FinTech,193.6
FinTech,199.4
FinTech,297.3
FinTech,284.0
FinTech,220.9
FinTech,321.4
FinTech,247.0
FinTech,286.5
FinTech,180.2
FinTech,189.0
FinTech,188.6
FinTech,215.4
FinTech,222.7
FinTech,236.7
FinTech,345.9
FinTech,259.3
FinTech,195.2
FinTech,219.5
FinTech,310.6
FinTech,263.0
FinTech,309.6
FinTech,196.6
FinTech,186.5
FinTech,187.2
FinTech,200.3
FinTech,172.0
FinTech,235.1
FinTech,236.1
FinTech,298.9
FinTech,146.6
FinTech,176.8
FinTech,264.4
FinTech,229.2
FinTech,222.0
FinTech,293.8
FinTech,174.2
FinTech,185.8
FinTech,180.8
FinTech,138.3
FinTech,226.5
FinTech,194.8
FinTech,185.6
FinTech,178.1
FinTech,218.8
FinTech,182.8
FinTech,231.2
FinTech,244.2
FinTech,205.3
FinTech,202.1
FinTech,229.3
FinTech,218.2
FinTech,298.3
FinTech,236.4
FinTech,282.7
FinTech,252.8
FinTech,162.2
FinTech,193.2
FinTech,217.3
FinTech,268.3
FinTech,342.3
FinTech,196.5
FinTech,222.5
FinTech,264.1
FinTech,216.8
FinTech,320.7
FinTech,161.1
FinTech,256.8
FinTech,256.2
FinTech,286.3
FinTech,222.9
FinTech,269.7
FinTech,207.5
FinTech,182.7
FinTech,176.7
FinTech,157.7
FinTech,198.5
FinTech,236.0
FinTech,209.4
FinTech,229.9
FinTech,291.9
FinTech,195.0
FinTech,376.3
FinTech,261.4
FinTech,210.0
FinTech,208.9
FinTech,174.2
FinTech,218.4
FinTech,133.6
FinTech,293.3
FinTech,114.9
FinTech,221.8
FinTech,168.9
FinTech,187.0
FinTech,192.6
FinTech,342.1
FinTech,170.5
FinTech,271.1
FinTech,286.9
FinTech,128.3
FinTech,190.7
FinTech,309.1
FinTech,162.4
FinTech,289.4
FinTech,218.8
FinTech,216.6
FinTech,223.2
FinTech,237.7
FinTech,176.3
FinTech,206.9
FinTech,239.2
FinTech,228.8
FinTech,238.1
FinTech,186.2
FinTech,254.1
FinTech,226.2
FinTech,152.7
FinTech,194.4
FinTech,178.8
FinTech,178.3
FinTech,196.9
FinTech,253.0
FinTech,190.2
